file_path,split,type,label_contents
images/train/frame_00035_05222025_pt1.jpg,train,image,
images/train/frame_00132_05142025_long.jpg,train,image,
images/train/frame_01657_05142025_long.jpg,train,image,
images/train/frame_00153_r2.jpg,train,image,
images/train/frame_00779_05122025_long.jpg,train,image,
images/train/frame_00314.jpg,train,image,
images/train/frame_00433_05222025_pt1.jpg,train,image,
images/train/frame_00006_05142025_long.jpg,train,image,
images/train/frame_01204_05142025_long.jpg,train,image,
images/train/frame_00561_05142025_long.jpg,train,image,
images/train/frame_00190_05152025.jpg,train,image,
images/train/frame_00789_yt1_r2.jpg,train,image,
images/train/frame_00364_05122025_long.jpg,train,image,
images/train/frame_00048_05142025_long.jpg,train,image,
images/train/frame_00603_05122025_long.jpg,train,image,
images/train/frame_00199_05122025_long.jpg,train,image,
images/train/frame_00018_05152025.jpg,train,image,
images/train/frame_00554_05122025_long.jpg,train,image,
images/train/frame_00043_i65_before_alford.jpg,train,image,
images/train/frame_01687_05142025_long.jpg,train,image,
images/train/frame_00485_05142025_long.jpg,train,image,
images/train/frame_00033_05122025_long.jpg,train,image,
images/train/frame_00102.jpg,train,image,
images/train/frame_00636_05142025_long.jpg,train,image,
images/train/frame_00280_05122025_long.jpg,train,image,
images/train/frame_00116.jpg,train,image,
images/train/frame_00351_05142025_long.jpg,train,image,
images/train/frame_00800_05122025_long.jpg,train,image,
images/train/frame_01705_05142025_long.jpg,train,image,
images/train/frame_00207_05152025.jpg,train,image,
images/train/frame_00089.jpg,train,image,
images/train/frame_00891_yt1_r2.jpg,train,image,
images/train/frame_00507_05142025_long.jpg,train,image,
images/train/frame_01262_05142025_long.jpg,train,image,
images/train/frame_00060_05142025_long.jpg,train,image,
images/train/frame_00209_r1.jpg,train,image,
images/train/frame_00665_05122025_long.jpg,train,image,
images/train/frame_00549_05142025_long.jpg,train,image,
images/train/frame_00655_yt1_r2.jpg,train,image,
images/train/frame_00982_05122025_long.jpg,train,image,
images/train/frame_00498_05122025_long.jpg,train,image,
images/train/frame_00302_05122025_long.jpg,train,image,
images/train/frame_00853_05142025_long.jpg,train,image,
images/train/frame_00776_yt1_r2.jpg,train,image,
images/train/frame_00379_05142025_long.jpg,train,image,
images/train/frame_00828_05122025_long.jpg,train,image,
images/train/frame_00055_05122025_long.jpg,train,image,
images/train/frame_00532_05122025_long.jpg,train,image,
images/train/frame_00184_05142025_long.jpg,train,image,
images/train/frame_00985_yt1_r2.jpg,train,image,
images/train/frame_00781_05122025_long.jpg,train,image,
images/train/frame_00076.jpg,train,image,
images/train/frame_00337_05142025_long.jpg,train,image,
images/train/frame_00866_05122025_long.jpg,train,image,
images/train/frame_01135_05142025_long.jpg,train,image,
images/train/frame_00141_r2.jpg,train,image,
images/train/frame_00325_05152025.jpg,train,image,
images/train/frame_01452_05142025_long.jpg,train,image,
images/train/frame_00041_r2.jpg,train,image,
images/train/frame_00122_r2.jpg,train,image,
images/train/frame_00599_05142025_long.jpg,train,image,
images/train/frame_00217_r1.jpg,train,image,
images/train/frame_01001_05142025_long.jpg,train,image,
images/train/frame_00255_05152025.jpg,train,image,
images/train/frame_00009_i10_mm11.jpg,train,image,
images/train/frame_00203_05142025_long.jpg,train,image,
images/train/frame_00200_05152025.jpg,train,image,
images/train/frame_00952_05122025_long.jpg,train,image,
images/train/frame_00022_r2.jpg,train,image,
images/train/frame_00157_05222025_pt1.jpg,train,image,
images/train/frame_00169_05222025_pt1.jpg,train,image,
images/train/frame_00883_05142025_long.jpg,train,image,
images/train/frame_00354_05222025_pt1.jpg,train,image,
images/train/frame_01528_05142025_long.jpg,train,image,
images/train/frame_00406_05122025_long.jpg,train,image,
images/train/frame_00751_05122025_long.jpg,train,image,
images/train/frame_00248.jpg,train,image,
images/train/frame_00680_05142025_long.jpg,train,image,
images/train/frame_01482_05142025_long.jpg,train,image,
images/train/frame_00236_05122025_long.jpg,train,image,
images/train/frame_00967_05142025_long.jpg,train,image,
images/train/frame_00138_i65_before_alford.jpg,train,image,
images/train/frame_01318_05142025_long.jpg,train,image,
images/train/frame_00088_05222025_pt1.jpg,train,image,
images/train/frame_00723_yt1_r2.jpg,train,image,
images/train/frame_00433_05142025_long.jpg,train,image,
images/train/frame_00322_05152025.jpg,train,image,
images/train/frame_00050_05222025_pt1.jpg,train,image,
images/train/frame_00274.jpg,train,image,
images/train/frame_00085_05122025_long.jpg,train,image,
images/train/frame_00253_05222025_pt1.jpg,train,image,
images/train/frame_00154_05142025_long.jpg,train,image,
images/train/frame_00929_05142025_long.jpg,train,image,
images/train/frame_00506.jpg,train,image,
images/train/frame_00037_05142025_long.jpg,train,image,
images/train/frame_00276.jpg,train,image,
images/train/frame_00732_yt1_r2.jpg,train,image,
images/train/frame_00510.jpg,train,image,
images/train/frame_00481_05122025_long.jpg,train,image,
images/train/frame_00159_05152025.jpg,train,image,
images/train/frame_00504.jpg,train,image,
images/train/frame_01752_05142025_long.jpg,train,image,
images/train/frame_00262.jpg,train,image,
images/train/frame_00088_r2.jpg,train,image,
images/train/frame_00550_05142025_long.jpg,train,image,
images/train/frame_00804_05142025_long.jpg,train,image,
images/train/frame_00538.jpg,train,image,
images/train/frame_00705_yt1_r2.jpg,train,image,
images/train/frame_00164_i65_before_alford.jpg,train,image,
images/train/frame_00284_05142025_long.jpg,train,image,
images/train/frame_00632_05122025_long.jpg,train,image,
images/train/frame_00649_05142025_long.jpg,train,image,
images/train/frame_00565_05122025_long.jpg,train,image,
images/train/frame_00002_05122025_long.jpg,train,image,
images/train/frame_00177_r1.jpg,train,image,
images/train/frame_00798_05122025_long.jpg,train,image,
images/train/frame_00289.jpg,train,image,
images/train/frame_00607_05142025_long.jpg,train,image,
images/train/frame_01405_05142025_long.jpg,train,image,
images/train/frame_00831_05122025_long.jpg,train,image,
images/train/frame_00084_05152025.jpg,train,image,
images/train/frame_01162_05142025_long.jpg,train,image,
images/train/frame_00385_05122025_long.jpg,train,image,
images/train/frame_00074.jpg,train,image,
images/train/frame_01531_05142025_long.jpg,train,image,
images/train/frame_00733_05142025_long.jpg,train,image,
images/train/frame_01056_05142025_long.jpg,train,image,
images/train/frame_00222_05222025_pt1.jpg,train,image,
images/train/frame_00060.jpg,train,image,
images/train/frame_00254_05142025_long.jpg,train,image,
images/train/frame_00178_05122025_long.jpg,train,image,
images/train/frame_00905_05122025_long.jpg,train,image,
images/train/frame_00021_05222025_pt1.jpg,train,image,
images/train/frame_00014_r1.jpg,train,image,
images/train/frame_00767_yt1_r2.jpg,train,image,
images/train/frame_00451_05122025_long.jpg,train,image,
images/train/frame_00048.jpg,train,image,
images/train/frame_00114_r1.jpg,train,image,
images/train/frame_01018_05142025_long.jpg,train,image,
images/train/frame_00136_05122025_long.jpg,train,image,
images/train/frame_00096_r2.jpg,train,image,
images/train/frame_00261_05122025_long.jpg,train,image,
images/train/frame_00930_05142025_long.jpg,train,image,
images/train/frame_00009_i65_before_alford.jpg,train,image,
images/train/frame_00706_05122025_long.jpg,train,image,
images/train/frame_01628_05142025_long.jpg,train,image,
images/train/frame_00325_05222025_pt1.jpg,train,image,
images/train/frame_00103_05142025_long.jpg,train,image,
images/train/frame_00118_05222025_pt1.jpg,train,image,
images/train/frame_01301_05142025_long.jpg,train,image,
images/train/frame_00126_05222025_pt1.jpg,train,image,
images/train/frame_00880_yt1_r2.jpg,train,image,
images/train/frame_00029_05152025.jpg,train,image,
images/train/frame_00067_i65_before_alford.jpg,train,image,
images/train/frame_00673_yt1_r2.jpg,train,image,
images/train/frame_00748_05122025_long.jpg,train,image,
images/train/frame_00083_05152025.jpg,train,image,
images/train/frame_00464_05142025_long.jpg,train,image,
images/train/frame_01666_05142025_long.jpg,train,image,
images/train/frame_00071_i65_before_alford.jpg,train,image,
images/train/frame_00963_05122025_long.jpg,train,image,
images/train/frame_00118_r1.jpg,train,image,
images/train/frame_01030_05142025_long.jpg,train,image,
images/train/frame_00684_05122025_long.jpg,train,image,
images/train/frame_00100.jpg,train,image,
images/train/frame_00114.jpg,train,image,
images/train/frame_00279_05222025_pt1.jpg,train,image,
images/train/frame_00247_05222025_pt1.jpg,train,image,
images/train/frame_00755_05142025_long.jpg,train,image,
images/train/frame_00479_05122025_long.jpg,train,image,
images/train/frame_01557_05142025_long.jpg,train,image,
images/train/frame_00848_yt1_r2.jpg,train,image,
images/train/frame_00263_05152025.jpg,train,image,
images/train/frame_00081_05142025_long.jpg,train,image,
images/train/frame_00128.jpg,train,image,
images/train/frame_00236_05152025.jpg,train,image,
images/train/frame_00095_i10_mm11.jpg,train,image,
images/train/frame_00437_05122025_long.jpg,train,image,
images/train/frame_01519_05142025_long.jpg,train,image,
images/train/frame_00887_05122025_long.jpg,train,image,
images/train/frame_00760_05122025_long.jpg,train,image,
images/train/frame_01329_05142025_long.jpg,train,image,
images/train/frame_00398_05222025_pt1.jpg,train,image,
images/train/frame_00207_05122025_long.jpg,train,image,
images/train/frame_00956_05142025_long.jpg,train,image,
images/train/frame_00148_i10_mm11.jpg,train,image,
images/train/frame_00314_05152025.jpg,train,image,
images/train/frame_00143_05222025_pt1.jpg,train,image,
images/train/frame_00340_05222025_pt1.jpg,train,image,
images/train/frame_00402_05142025_long.jpg,train,image,
images/train/frame_00249_05122025_long.jpg,train,image,
images/train/frame_00165_05142025_long.jpg,train,image,
images/train/frame_00918_05142025_long.jpg,train,image,
images/train/frame_00180_05122025_long.jpg,train,image,
images/train/frame_00302.jpg,train,image,
images/train/frame_00536_05142025_long.jpg,train,image,
images/train/frame_01734_05142025_long.jpg,train,image,
images/train/frame_01253_05142025_long.jpg,train,image,
images/train/frame_00084_r2.jpg,train,image,
images/train/frame_00333_05122025_long.jpg,train,image,
images/train/frame_00862_05142025_long.jpg,train,image,
images/train/frame_00264_05152025.jpg,train,image,
images/train/frame_00038_i10_mm11.jpg,train,image,
images/train/frame_00231_05152025.jpg,train,image,
images/train/frame_01587_05142025_long.jpg,train,image,
images/train/frame_00006_r1.jpg,train,image,
images/train/frame_00348_05142025_long.jpg,train,image,
images/train/frame_00819_05122025_long.jpg,train,image,
images/train/frame_00064_05122025_long.jpg,train,image,
images/train/frame_00172_i65_before_alford.jpg,train,image,
images/train/frame_00313_05152025.jpg,train,image,
images/train/frame_00299_05122025_long.jpg,train,image,
images/train/frame_00503_05122025_long.jpg,train,image,
images/train/frame_01104_05142025_long.jpg,train,image,
images/train/frame_00306_05142025_long.jpg,train,image,
images/train/frame_00857_05122025_long.jpg,train,image,
images/train/frame_01463_05142025_long.jpg,train,image,
images/train/frame_00661_05142025_long.jpg,train,image,
images/train/frame_00606_05122025_long.jpg,train,image,
images/train/frame_01728_05142025_long.jpg,train,image,
images/train/frame_00130_i65_before_alford.jpg,train,image,
images/train/frame_00069_05152025.jpg,train,image,
images/train/frame_00361_05122025_long.jpg,train,image,
images/train/frame_00830_05142025_long.jpg,train,image,
images/train/frame_00648_05122025_long.jpg,train,image,
images/train/frame_00564_05142025_long.jpg,train,image,
images/train/frame_00799_05142025_long.jpg,train,image,
images/train/frame_00003_05142025_long.jpg,train,image,
images/train/frame_01201_05142025_long.jpg,train,image,
images/train/frame_01156_05142025_long.jpg,train,image,
images/train/frame_00354_05142025_long.jpg,train,image,
images/train/frame_00078_05122025_long.jpg,train,image,
images/train/frame_01431_05142025_long.jpg,train,image,
images/train/frame_00633_05142025_long.jpg,train,image,
images/train/frame_00719_yt1_r2.jpg,train,image,
images/train/frame_00285_05122025_long.jpg,train,image,
images/train/frame_00480_05142025_long.jpg,train,image,
images/train/frame_01118_05142025_long.jpg,train,image,
images/train/frame_00153_r1.jpg,train,image,
images/train/frame_00036_05122025_long.jpg,train,image,
images/train/frame_00303.jpg,train,image,
images/train/frame_00551_05122025_long.jpg,train,image,
images/train/frame_00053_r1.jpg,train,image,
images/train/frame_00698_05122025_long.jpg,train,image,
images/train/frame_00130_r1.jpg,train,image,
images/train/frame_00102_05122025_long.jpg,train,image,
images/train/frame_00749_05142025_long.jpg,train,image,
images/train/frame_00091_05152025.jpg,train,image,
images/train/frame_00465_05122025_long.jpg,train,image,
images/train/frame_00030_r1.jpg,train,image,
images/train/frame_00387_05222025_pt1.jpg,train,image,
images/train/frame_00085_i65_before_alford.jpg,train,image,
images/train/frame_00361_05222025_pt1.jpg,train,image,
images/train/frame_01062_05142025_long.jpg,train,image,
images/train/frame_01505_05142025_long.jpg,train,image,
images/train/frame_01652_05142025_long.jpg,train,image,
images/train/frame_00129.jpg,train,image,
images/train/frame_00450_05142025_long.jpg,train,image,
